NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	Details ...	51	-0.76990795	-2.6673803	0.0	0.0	0.0	806	tags=27%, list=4%, signal=29%	
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	Details ...	48	-0.74169374	-2.501169	0.0	0.0	0.0	833	tags=33%, list=4%, signal=35%	
KEGG_AUTOIMMUNE_THYROID_DISEASE	KEGG_AUTOIMMUNE_THYROID_DISEASE	Details ...	32	-0.75857913	-2.3803434	0.0	0.0	0.0	833	tags=38%, list=4%, signal=39%	
KEGG_CELL_ADHESION_MOLECULES_CAMS	KEGG_CELL_ADHESION_MOLECULES_CAMS	Details ...	118	-0.53805375	-2.3250027	0.0	0.0	0.0	1063	tags=22%, list=5%, signal=23%	
KEGG_TYPE_I_DIABETES_MELLITUS	KEGG_TYPE_I_DIABETES_MELLITUS	Details ...	36	-0.6867403	-2.3131983	0.0	0.0	0.0	430	tags=33%, list=2%, signal=34%	
KEGG_ALLOGRAFT_REJECTION	KEGG_ALLOGRAFT_REJECTION	Details ...	31	-0.7583136	-2.280768	0.0	0.0	0.0	833	tags=39%, list=4%, signal=40%	
KEGG_GRAFT_VERSUS_HOST_DISEASE	KEGG_GRAFT_VERSUS_HOST_DISEASE	Details ...	33	-0.6983315	-2.2656598	0.0	0.0	0.0	833	tags=36%, list=4%, signal=38%	
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	Details ...	62	-0.5767097	-2.12131	0.0	0.0	0.0	883	tags=31%, list=4%, signal=32%	
KEGG_VIRAL_MYOCARDITIS	KEGG_VIRAL_MYOCARDITIS	Details ...	59	-0.56359786	-2.0695798	0.0	0.0	0.0	1211	tags=32%, list=6%, signal=34%	
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	Details ...	39	-0.5987221	-2.011263	0.0	0.0014513888	0.02	959	tags=31%, list=5%, signal=32%	
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	Details ...	44	-0.54300284	-1.9865814	0.0	0.002013889	0.02	290	tags=7%, list=1%, signal=7%	
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	Details ...	22	-0.6357425	-1.9842416	0.0	0.0018460649	0.02	1543	tags=32%, list=8%, signal=34%	
KEGG_PRION_DISEASES	KEGG_PRION_DISEASES	Details ...	33	-0.61009264	-1.9615191	0.0	0.00170406	0.02	154	tags=15%, list=1%, signal=15%	
KEGG_TYROSINE_METABOLISM	KEGG_TYROSINE_METABOLISM	Details ...	31	-0.5489037	-1.8950071	0.0	0.00289149	0.05	1701	tags=16%, list=8%, signal=18%	
KEGG_ASTHMA	KEGG_ASTHMA	Details ...	20	-0.663553	-1.8591378	0.0	0.0041495585	0.09	833	tags=40%, list=4%, signal=42%	
KEGG_HISTIDINE_METABOLISM	KEGG_HISTIDINE_METABOLISM	Details ...	25	-0.561809	-1.8116164	0.0	0.0059418925	0.13	917	tags=12%, list=5%, signal=13%	
KEGG_PRIMARY_IMMUNODEFICIENCY	KEGG_PRIMARY_IMMUNODEFICIENCY	Details ...	32	-0.5360217	-1.8097878	0.0	0.0055923695	0.13	1288	tags=19%, list=6%, signal=20%	
KEGG_BUTANOATE_METABOLISM	KEGG_BUTANOATE_METABOLISM	Details ...	30	-0.5010664	-1.7467299	0.0	0.008669349	0.23	2038	tags=33%, list=10%, signal=37%	
KEGG_GLYCEROLIPID_METABOLISM	KEGG_GLYCEROLIPID_METABOLISM	Details ...	44	-0.50808334	-1.7196875	0.0	0.009940777	0.27	333	tags=14%, list=2%, signal=14%	
KEGG_BETA_ALANINE_METABOLISM	KEGG_BETA_ALANINE_METABOLISM	Details ...	21	-0.56354237	-1.6756866	0.0	0.0143250255	0.37	1701	tags=29%, list=8%, signal=31%	
KEGG_ARGININE_AND_PROLINE_METABOLISM	KEGG_ARGININE_AND_PROLINE_METABOLISM		49	-0.47301885	-1.666608	0.0	0.015358783	0.4	1023	tags=16%, list=5%, signal=17%	
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450		43	-0.45241916	-1.5622178	0.0	0.035948984	0.66	795	tags=14%, list=4%, signal=14%	
KEGG_ECM_RECEPTOR_INTERACTION	KEGG_ECM_RECEPTOR_INTERACTION		67	-0.3914447	-1.5227897	0.037037037	0.052511457	0.83	900	tags=15%, list=4%, signal=16%	
KEGG_PROPANOATE_METABOLISM	KEGG_PROPANOATE_METABOLISM		31	-0.45966887	-1.4981711	0.0	0.05886843	0.86	946	tags=23%, list=5%, signal=24%	
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY		59	-0.39978868	-1.4884769	0.02173913	0.059794255	0.86	864	tags=15%, list=4%, signal=16%	
KEGG_LINOLEIC_ACID_METABOLISM	KEGG_LINOLEIC_ACID_METABOLISM		18	-0.50276035	-1.470595	0.040816326	0.06663198	0.86	5425	tags=39%, list=27%, signal=53%	
KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG_STARCH_AND_SUCROSE_METABOLISM		26	-0.45772687	-1.4682454	0.033333335	0.064944394	0.86	2119	tags=27%, list=11%, signal=30%	
KEGG_PPAR_SIGNALING_PATHWAY	KEGG_PPAR_SIGNALING_PATHWAY		54	-0.4264099	-1.4671094	0.0	0.063694865	0.86	460	tags=11%, list=2%, signal=11%	
KEGG_FATTY_ACID_METABOLISM	KEGG_FATTY_ACID_METABOLISM		37	-0.44056687	-1.4665357	0.041666668	0.061498493	0.86	1685	tags=22%, list=8%, signal=24%	
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY		109	-0.34188247	-1.4240471	0.033333335	0.082205966	0.92	685	tags=10%, list=3%, signal=10%	
KEGG_DILATED_CARDIOMYOPATHY	KEGG_DILATED_CARDIOMYOPATHY		71	-0.35504356	-1.3798485	0.06521739	0.10802211	0.93	770	tags=15%, list=4%, signal=16%	
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION		137	-0.3037723	-1.3778207	0.0	0.10590823	0.93	2250	tags=15%, list=11%, signal=17%	
KEGG_GAP_JUNCTION	KEGG_GAP_JUNCTION		71	-0.35594705	-1.3755518	0.1	0.10330825	0.93	831	tags=13%, list=4%, signal=13%	
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC		59	-0.3595915	-1.3728563	0.06896552	0.10273891	0.93	762	tags=19%, list=4%, signal=19%	
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY		40	-0.39570844	-1.3723049	0.06122449	0.09995462	0.93	1028	tags=15%, list=5%, signal=16%	
KEGG_BASE_EXCISION_REPAIR	KEGG_BASE_EXCISION_REPAIR		33	-0.41183382	-1.3658292	0.13207547	0.10022256	0.94	2675	tags=36%, list=13%, signal=42%	
