NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_VIBRIO_CHOLERAE_INFECTION	KEGG_VIBRIO_CHOLERAE_INFECTION	Details ...	51	0.7765355	2.6813352	0.0	0.0	0.0	1204	tags=47%, list=6%, signal=50%	
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	Details ...	66	0.6357939	2.3479702	0.0	0.0	0.0	2759	tags=41%, list=14%, signal=47%	
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	Details ...	30	0.70668715	2.2652462	0.0	0.0	0.0	2621	tags=37%, list=13%, signal=42%	
KEGG_OXIDATIVE_PHOSPHORYLATION	KEGG_OXIDATIVE_PHOSPHORYLATION	Details ...	122	0.5736389	2.235108	0.0	0.0	0.0	2336	tags=39%, list=12%, signal=43%	
KEGG_INOSITOL_PHOSPHATE_METABOLISM	KEGG_INOSITOL_PHOSPHATE_METABOLISM	Details ...	52	0.5922339	2.2312322	0.0	0.0	0.0	5849	tags=58%, list=29%, signal=81%	
KEGG_CARDIAC_MUSCLE_CONTRACTION	KEGG_CARDIAC_MUSCLE_CONTRACTION	Details ...	57	0.591396	2.150586	0.0	0.0	0.0	4223	tags=47%, list=21%, signal=60%	
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	Details ...	130	0.51465225	2.1197958	0.0	0.0	0.0	5010	tags=50%, list=25%, signal=66%	
KEGG_WNT_SIGNALING_PATHWAY	KEGG_WNT_SIGNALING_PATHWAY	Details ...	124	0.51563275	2.0909128	0.0	0.0	0.0	3761	tags=35%, list=19%, signal=43%	
KEGG_LONG_TERM_POTENTIATION	KEGG_LONG_TERM_POTENTIATION	Details ...	58	0.5368393	2.0839045	0.0	0.0	0.0	3138	tags=36%, list=16%, signal=43%	
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	Details ...	72	0.5124546	2.063923	0.0	0.0	0.0	5849	tags=50%, list=29%, signal=70%	
