NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	Details ...	30	0.8402803	2.653475	0.0	0.0	0.0	1749	tags=57%, list=9%, signal=62%	
REACTOME_INSULIN_RECEPTOR_RECYCLING	REACTOME_INSULIN_RECEPTOR_RECYCLING	Details ...	24	0.8658345	2.5580416	0.0	0.0	0.0	1204	tags=58%, list=6%, signal=62%	
REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES	REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES	Details ...	34	0.7817448	2.5475209	0.0	0.0	0.0	1764	tags=56%, list=9%, signal=61%	
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	Details ...	27	0.77036107	2.498218	0.0	0.0	0.0	2186	tags=41%, list=11%, signal=46%	
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES	Details ...	49	0.67802685	2.4970253	0.0	0.0	0.0	2653	tags=35%, list=13%, signal=40%	
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	Details ...	65	0.65045875	2.4913187	0.0	0.0	0.0	1953	tags=31%, list=10%, signal=34%	
REACTOME_LDL_CLEARANCE	REACTOME_LDL_CLEARANCE	Details ...	18	0.8087529	2.465594	0.0	0.0	0.0	468	tags=44%, list=2%, signal=45%	
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	Details ...	58	0.61443996	2.4651024	0.0	0.0	0.0	3327	tags=40%, list=17%, signal=47%	
REACTOME_AMINO_ACIDS_REGULATE_MTORC1	REACTOME_AMINO_ACIDS_REGULATE_MTORC1	Details ...	54	0.6551029	2.3916745	0.0	0.0	0.0	1727	tags=41%, list=9%, signal=44%	
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	Details ...	82	0.56553096	2.3571756	0.0	0.0	0.0	2650	tags=29%, list=13%, signal=34%	
