NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_PHAGOSOME_MATURATION	GOBP_PHAGOSOME_MATURATION	Details ...	43	0.83025694	2.8116512	0.0	0.0	0.0	1204	tags=51%, list=6%, signal=54%	
GOBP_PHAGOSOME_ACIDIFICATION	GOBP_PHAGOSOME_ACIDIFICATION	Details ...	27	0.86857146	2.7035925	0.0	0.0	0.0	1204	tags=59%, list=6%, signal=63%	
GOBP_TRANSFERRIN_TRANSPORT	GOBP_TRANSFERRIN_TRANSPORT	Details ...	35	0.821112	2.6970408	0.0	0.0	0.0	1749	tags=51%, list=9%, signal=56%	
GOBP_REGULATION_OF_CELL_CYCLE_ARREST	GOBP_REGULATION_OF_CELL_CYCLE_ARREST	Details ...	97	0.6170787	2.5823228	0.0	0.0	0.0	3058	tags=33%, list=15%, signal=39%	
GOBP_SIGNAL_TRANSDUCTION_INVOLVED_IN_CELL_CYCLE_CHECKPOINT	GOBP_SIGNAL_TRANSDUCTION_INVOLVED_IN_CELL_CYCLE_CHECKPOINT	Details ...	73	0.63227457	2.561189	0.0	0.0	0.0	3391	tags=38%, list=17%, signal=46%	
GOBP_CELLULAR_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS	GOBP_CELLULAR_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS	Details ...	96	0.6549866	2.561186	0.0	0.0	0.0	2001	tags=39%, list=10%, signal=43%	
GOBP_MITOTIC_G1_S_TRANSITION_CHECKPOINT	GOBP_MITOTIC_G1_S_TRANSITION_CHECKPOINT	Details ...	62	0.65936685	2.5461738	0.0	0.0	0.0	3017	tags=39%, list=15%, signal=45%	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_ARREST	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_ARREST	Details ...	73	0.64271295	2.533523	0.0	0.0	0.0	3017	tags=33%, list=15%, signal=39%	
GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	Details ...	27	0.7774686	2.5149858	0.0	0.0	0.0	1184	tags=37%, list=6%, signal=39%	
GOBP_IRON_ION_TRANSPORT	GOBP_IRON_ION_TRANSPORT	Details ...	70	0.656729	2.4791768	0.0	0.0	0.0	1749	tags=33%, list=9%, signal=36%	
