NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOMF_SCAVENGER_RECEPTOR_ACTIVITY	GOMF_SCAVENGER_RECEPTOR_ACTIVITY	Details ...	42	-0.67286015	-2.456141	0.0	0.0	0.0	456	tags=14%, list=2%, signal=15%	
GOMF_NEUROPEPTIDE_RECEPTOR_BINDING	GOMF_NEUROPEPTIDE_RECEPTOR_BINDING	Details ...	20	-0.8015469	-2.429902	0.0	0.0	0.0	1165	tags=25%, list=6%, signal=27%	
GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	Details ...	51	-0.5946567	-2.3638287	0.0	0.0	0.0	3382	tags=27%, list=17%, signal=33%	
GOMF_NEUROPEPTIDE_HORMONE_ACTIVITY	GOMF_NEUROPEPTIDE_HORMONE_ACTIVITY	Details ...	19	-0.76441866	-2.2736351	0.0	0.0	0.0	1165	tags=16%, list=6%, signal=17%	
GOMF_HORMONE_ACTIVITY	GOMF_HORMONE_ACTIVITY	Details ...	57	-0.566064	-2.2115984	0.0	0.0	0.0	1165	tags=16%, list=6%, signal=17%	
GOMF_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY	GOMF_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY	Details ...	67	-0.56448346	-2.198329	0.0	0.0	0.0	1467	tags=18%, list=7%, signal=19%	
GOMF_PEPTIDE_ANTIGEN_BINDING	GOMF_PEPTIDE_ANTIGEN_BINDING	Details ...	25	-0.79048604	-2.158342	0.0	0.0	0.0	430	tags=44%, list=2%, signal=45%	
GOMF_PEPTIDASE_ACTIVATOR_ACTIVITY	GOMF_PEPTIDASE_ACTIVATOR_ACTIVITY	Details ...	42	-0.6152233	-2.156896	0.0	0.0	0.0	1362	tags=33%, list=7%, signal=36%	
GOMF_HEPARAN_SULFATE_PROTEOGLYCAN_BINDING	GOMF_HEPARAN_SULFATE_PROTEOGLYCAN_BINDING	Details ...	15	-0.7592981	-2.1411085	0.0	0.0	0.0	2009	tags=27%, list=10%, signal=30%	
GOMF_ANTIGEN_BINDING	GOMF_ANTIGEN_BINDING	Details ...	64	-0.6004614	-2.1364276	0.0	0.0	0.0	682	tags=22%, list=3%, signal=23%	
GOMF_PHOSPHATIDYLCHOLINE_TRANSPORTER_ACTIVITY	GOMF_PHOSPHATIDYLCHOLINE_TRANSPORTER_ACTIVITY	Details ...	17	-0.7382842	-2.1331937	0.0	0.0	0.0	1160	tags=29%, list=6%, signal=31%	
GOMF_SERINE_HYDROLASE_ACTIVITY	GOMF_SERINE_HYDROLASE_ACTIVITY	Details ...	128	-0.49846622	-2.110825	0.0	0.0	0.0	796	tags=12%, list=4%, signal=12%	
GOMF_PEPTIDE_BINDING	GOMF_PEPTIDE_BINDING	Details ...	244	-0.45393017	-2.1000147	0.0	3.7703675E-4	0.01	699	tags=14%, list=3%, signal=15%	
GOMF_CARGO_RECEPTOR_ACTIVITY	GOMF_CARGO_RECEPTOR_ACTIVITY	Details ...	69	-0.5213019	-2.0917985	0.0	3.5010555E-4	0.01	1063	tags=20%, list=5%, signal=21%	
GOMF_PEPTIDASE_REGULATOR_ACTIVITY	GOMF_PEPTIDASE_REGULATOR_ACTIVITY	Details ...	166	-0.48374894	-2.088899	0.0	3.2676518E-4	0.01	1118	tags=19%, list=6%, signal=20%	
