NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HOX13_01	HOX13_01	Details ...	34	-0.62661237	-2.197282	0.0	0.0014153846	0.01	1611	tags=32%, list=8%, signal=35%	
TAL1BETAE47_01	TAL1BETAE47_01	Details ...	189	-0.42423922	-1.9155027	0.0	0.001532065	0.02	2044	tags=17%, list=10%, signal=19%	
ILK_TARGET_GENES	ILK_TARGET_GENES	Details ...	18	-0.60983455	-1.7743925	0.0	0.00826728	0.11	451	tags=17%, list=2%, signal=17%	
AR_02	AR_02	Details ...	35	-0.5310298	-1.7523985	0.0	0.0070960037	0.12	770	tags=11%, list=4%, signal=12%	
STAT3_01	STAT3_01	Details ...	20	-0.56657416	-1.6849488	0.0	0.017767655	0.31	865	tags=25%, list=4%, signal=26%	
STAT5A_01	STAT5A_01	Details ...	216	-0.36977315	-1.6731853	0.0	0.017350039	0.36	1769	tags=19%, list=9%, signal=20%	
STAT5B_01	STAT5B_01	Details ...	202	-0.3875988	-1.6701982	0.0	0.015279692	0.37	1078	tags=15%, list=5%, signal=16%	
ZNF404_TARGET_GENES	ZNF404_TARGET_GENES	Details ...	18	-0.571422	-1.6648135	0.0	0.014822805	0.39	1618	tags=28%, list=8%, signal=30%	
FOXC1_TARGET_GENES	FOXC1_TARGET_GENES	Details ...	35	-0.4606051	-1.6486495	0.0	0.015117765	0.42	1530	tags=20%, list=8%, signal=22%	
ZNF510_TARGET_GENES	ZNF510_TARGET_GENES	Details ...	34	-0.48457986	-1.585302	0.0	0.028187558	0.63	2036	tags=29%, list=10%, signal=33%	
HNF3ALPHA_Q6	HNF3ALPHA_Q6	Details ...	171	-0.36199054	-1.5611975	0.0	0.031479463	0.67	1616	tags=19%, list=8%, signal=21%	
ZNF41_TARGET_GENES	ZNF41_TARGET_GENES	Details ...	78	-0.38338223	-1.5609732	0.0	0.02900799	0.68	1286	tags=14%, list=6%, signal=15%	
TAL1BETAITF2_01	TAL1BETAITF2_01	Details ...	204	-0.3290695	-1.5469732	0.0	0.03281954	0.74	1598	tags=12%, list=8%, signal=13%	
ISRE_01	ISRE_01	Details ...	208	-0.33948046	-1.5347103	0.0	0.034630243	0.77	1155	tags=13%, list=6%, signal=14%	
ZNF169_TARGET_GENES	ZNF169_TARGET_GENES	Details ...	40	-0.43230796	-1.5264747	0.04255319	0.036394294	0.78	2593	tags=33%, list=13%, signal=37%	
PAX3_01	PAX3_01	Details ...	16	-0.5460514	-1.4828148	0.06666667	0.049118027	0.86	2628	tags=38%, list=13%, signal=43%	
ATOH8_TARGET_GENES	ATOH8_TARGET_GENES	Details ...	26	-0.47460628	-1.4814827	0.036363635	0.046419367	0.86	1118	tags=19%, list=6%, signal=20%	
LXR_Q3	LXR_Q3	Details ...	65	-0.3797795	-1.4795992	0.018518519	0.044436246	0.87	1326	tags=18%, list=7%, signal=20%	
GATA2_01	GATA2_01	Details ...	92	-0.3714299	-1.4765723	0.032786883	0.04366619	0.87	1876	tags=16%, list=9%, signal=18%	
STAT1_01	STAT1_01	Details ...	63	-0.38769954	-1.4749224	0.017857144	0.042359892	0.87	1654	tags=19%, list=8%, signal=21%	
TAL1ALPHAE47_01	TAL1ALPHAE47_01		197	-0.3214248	-1.4744025	0.0	0.040478826	0.87	1598	tags=13%, list=8%, signal=14%	
HMGIY_Q6	HMGIY_Q6		199	-0.32165813	-1.473864	0.0	0.03869263	0.87	1262	tags=12%, list=6%, signal=12%	
ICSBP_Q6	ICSBP_Q6		216	-0.32699794	-1.4704481	0.0	0.037938975	0.88	2422	tags=22%, list=12%, signal=25%	
NR1H4_TARGET_GENES	NR1H4_TARGET_GENES		253	-0.31717893	-1.4552121	0.0	0.04213984	0.88	1303	tags=13%, list=7%, signal=14%	
OCT_Q6	OCT_Q6		205	-0.3094701	-1.4504559	0.0	0.042284567	0.89	2042	tags=17%, list=10%, signal=19%	
NKX62_Q2	NKX62_Q2		182	-0.31769872	-1.4501812	0.0	0.04081785	0.89	1318	tags=12%, list=7%, signal=13%	
RYTGCNWTGGNR_UNKNOWN	RYTGCNWTGGNR_UNKNOWN		95	-0.35750365	-1.4482679	0.0	0.039937995	0.89	1575	tags=16%, list=8%, signal=17%	
TGTYNNNNNRGCARM_UNKNOWN	TGTYNNNNNRGCARM_UNKNOWN		72	-0.35771638	-1.4406707	0.023809524	0.0421917	0.89	2140	tags=17%, list=11%, signal=19%	
FOX_Q2	FOX_Q2		162	-0.3208148	-1.4396305	0.0	0.04104441	0.9	1807	tags=17%, list=9%, signal=18%	
EVI1_05	EVI1_05		129	-0.33478883	-1.4234333	0.04347826	0.04640324	0.91	1616	tags=15%, list=8%, signal=16%	
ELF1_Q6	ELF1_Q6		229	-0.31921232	-1.421056	0.0	0.045855805	0.91	990	tags=14%, list=5%, signal=14%	
SMCHD1_TARGET_GENES	SMCHD1_TARGET_GENES		36	-0.40414676	-1.4201013	0.018518519	0.04477636	0.91	2295	tags=25%, list=11%, signal=28%	
GTTGNYNNRGNAAC_UNKNOWN	GTTGNYNNRGNAAC_UNKNOWN		98	-0.3244239	-1.416882	0.023809524	0.044609312	0.91	2865	tags=24%, list=14%, signal=28%	
OCT1_B	OCT1_B		206	-0.2999895	-1.4141974	0.0	0.044429425	0.91	1997	tags=16%, list=10%, signal=17%	
YATGNWAAT_OCT_C	YATGNWAAT_OCT_C		260	-0.29570413	-1.3950597	0.0	0.052571256	0.95	2687	tags=20%, list=13%, signal=23%	
RSRFC4_01	RSRFC4_01		185	-0.31229794	-1.3925178	0.0	0.052469715	0.95	1976	tags=14%, list=10%, signal=15%	
