NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
BIOCARTA_P53_PATHWAY	BIOCARTA_P53_PATHWAY	Details ...	16	0.82811177	2.3065314	0.0	0.0	0.0	2081	tags=56%, list=10%, signal=63%	
BIOCARTA_VEGF_PATHWAY	BIOCARTA_VEGF_PATHWAY	Details ...	26	0.70650655	2.260463	0.0	0.0	0.0	3681	tags=42%, list=18%, signal=52%	
BIOCARTA_G2_PATHWAY	BIOCARTA_G2_PATHWAY	Details ...	23	0.728758	2.1849148	0.0	0.0	0.0	1318	tags=30%, list=7%, signal=33%	
BIOCARTA_ERAD_PATHWAY	BIOCARTA_ERAD_PATHWAY	Details ...	19	0.6914942	2.0994964	0.0	0.0	0.0	2189	tags=42%, list=11%, signal=47%	
BIOCARTA_WNT_PATHWAY	BIOCARTA_WNT_PATHWAY	Details ...	22	0.6633638	2.092549	0.0	0.0	0.0	4259	tags=55%, list=21%, signal=69%	
BIOCARTA_P53HYPOXIA_PATHWAY	BIOCARTA_P53HYPOXIA_PATHWAY	Details ...	21	0.743114	2.0851958	0.0	0.0	0.0	1697	tags=48%, list=8%, signal=52%	
BIOCARTA_CTCF_PATHWAY	BIOCARTA_CTCF_PATHWAY	Details ...	24	0.6705809	1.9822245	0.0	0.0014614121	0.01	2039	tags=38%, list=10%, signal=42%	
BIOCARTA_ALK_PATHWAY	BIOCARTA_ALK_PATHWAY	Details ...	28	0.62279373	1.9556227	0.0	0.0012787356	0.01	3669	tags=39%, list=18%, signal=48%	
BIOCARTA_PROTEASOME_PATHWAY	BIOCARTA_PROTEASOME_PATHWAY	Details ...	19	0.7179358	1.9547181	0.0	0.0011366539	0.01	2333	tags=47%, list=12%, signal=54%	
BIOCARTA_EFP_PATHWAY	BIOCARTA_EFP_PATHWAY	Details ...	16	0.66855335	1.9417611	0.0	0.0010229885	0.01	4345	tags=56%, list=22%, signal=72%	
BIOCARTA_EIF_PATHWAY	BIOCARTA_EIF_PATHWAY	Details ...	16	0.6856014	1.9039091	0.0	0.0034799338	0.04	3326	tags=75%, list=17%, signal=90%	
BIOCARTA_ARAP_PATHWAY	BIOCARTA_ARAP_PATHWAY	Details ...	17	0.664198	1.8843905	0.0	0.005731713	0.06	3053	tags=53%, list=15%, signal=62%	
BIOCARTA_CXCR4_PATHWAY	BIOCARTA_CXCR4_PATHWAY	Details ...	18	0.6539912	1.8531971	0.0	0.011008586	0.09	2622	tags=33%, list=13%, signal=38%	
BIOCARTA_NO1_PATHWAY	BIOCARTA_NO1_PATHWAY	Details ...	21	0.62392324	1.8392448	0.0	0.010222257	0.09	1300	tags=43%, list=6%, signal=46%	
BIOCARTA_CALCINEURIN_PATHWAY	BIOCARTA_CALCINEURIN_PATHWAY	Details ...	18	0.65012425	1.8381399	0.021276595	0.009540774	0.09	1713	tags=39%, list=9%, signal=42%	
BIOCARTA_NKT_PATHWAY	BIOCARTA_NKT_PATHWAY	Details ...	23	0.5624605	1.8031545	0.0	0.015091035	0.15	2039	tags=30%, list=10%, signal=34%	
BIOCARTA_RHO_PATHWAY	BIOCARTA_RHO_PATHWAY	Details ...	20	0.62304	1.7996129	0.02173913	0.016285388	0.17	1667	tags=30%, list=8%, signal=33%	
BIOCARTA_HIVNEF_PATHWAY	BIOCARTA_HIVNEF_PATHWAY	Details ...	56	0.4596679	1.7268326	0.0	0.030226061	0.3	2463	tags=20%, list=12%, signal=22%	
BIOCARTA_ECM_PATHWAY	BIOCARTA_ECM_PATHWAY	Details ...	18	0.6185776	1.7221314	0.0	0.030827181	0.31	2098	tags=33%, list=10%, signal=37%	
BIOCARTA_GH_PATHWAY	BIOCARTA_GH_PATHWAY	Details ...	24	0.53998274	1.7174778	0.0	0.030575946	0.32	2098	tags=25%, list=10%, signal=28%	
BIOCARTA_MPR_PATHWAY	BIOCARTA_MPR_PATHWAY		17	0.5815894	1.7094808	0.01754386	0.030524626	0.33	1577	tags=41%, list=8%, signal=45%	
BIOCARTA_PAR1_PATHWAY	BIOCARTA_PAR1_PATHWAY		18	0.60465866	1.6844071	0.0	0.03567116	0.36	2302	tags=39%, list=11%, signal=44%	
BIOCARTA_EIF4_PATHWAY	BIOCARTA_EIF4_PATHWAY		23	0.5433756	1.673569	0.0	0.034832407	0.36	3326	tags=43%, list=17%, signal=52%	
BIOCARTA_MAPK_PATHWAY	BIOCARTA_MAPK_PATHWAY		80	0.43217984	1.663134	0.0	0.03583645	0.39	3034	tags=35%, list=15%, signal=41%	
BIOCARTA_MTOR_PATHWAY	BIOCARTA_MTOR_PATHWAY		21	0.50876606	1.6588203	0.0	0.034884073	0.4	3326	tags=52%, list=17%, signal=63%	
BIOCARTA_ATM_PATHWAY	BIOCARTA_ATM_PATHWAY		20	0.5784435	1.6488186	0.017857144	0.037835464	0.42	168	tags=15%, list=1%, signal=15%	
BIOCARTA_NTHI_PATHWAY	BIOCARTA_NTHI_PATHWAY		23	0.56898683	1.6459186	0.0	0.03817619	0.42	3669	tags=52%, list=18%, signal=64%	
BIOCARTA_CCR3_PATHWAY	BIOCARTA_CCR3_PATHWAY		15	0.58131915	1.6368997	0.040816326	0.038946424	0.43	2098	tags=40%, list=10%, signal=45%	
BIOCARTA_VIP_PATHWAY	BIOCARTA_VIP_PATHWAY		23	0.513444	1.6359191	0.023255814	0.038597573	0.44	1649	tags=39%, list=8%, signal=43%	
BIOCARTA_ATRBRCA_PATHWAY	BIOCARTA_ATRBRCA_PATHWAY		21	0.53833395	1.6358792	0.0	0.037310988	0.44	3604	tags=33%, list=18%, signal=41%	
BIOCARTA_TEL_PATHWAY	BIOCARTA_TEL_PATHWAY		16	0.59673804	1.6330535	0.02173913	0.036986772	0.45	2690	tags=50%, list=13%, signal=58%	
BIOCARTA_G1_PATHWAY	BIOCARTA_G1_PATHWAY		28	0.54550475	1.604692	0.039215688	0.04929637	0.57	2653	tags=29%, list=13%, signal=33%	
BIOCARTA_NOS1_PATHWAY	BIOCARTA_NOS1_PATHWAY		17	0.5591064	1.5925025	0.04255319	0.050197046	0.57	1300	tags=41%, list=6%, signal=44%	
BIOCARTA_RACCYCD_PATHWAY	BIOCARTA_RACCYCD_PATHWAY		26	0.5138329	1.5739918	0.0	0.052653767	0.58	2600	tags=38%, list=13%, signal=44%	
BIOCARTA_SPPA_PATHWAY	BIOCARTA_SPPA_PATHWAY		15	0.5725949	1.5738775	0.06	0.051149376	0.58	2313	tags=33%, list=12%, signal=38%	
BIOCARTA_BAD_PATHWAY	BIOCARTA_BAD_PATHWAY		23	0.50309855	1.5546213	0.039215688	0.05619505	0.6	1577	tags=52%, list=8%, signal=57%	
BIOCARTA_PML_PATHWAY	BIOCARTA_PML_PATHWAY		16	0.5343182	1.5499002	0.07692308	0.05673813	0.61	2081	tags=25%, list=10%, signal=28%	
BIOCARTA_ARENRF2_PATHWAY	BIOCARTA_ARENRF2_PATHWAY		20	0.50403076	1.5345697	0.036363635	0.060178343	0.62	2519	tags=40%, list=13%, signal=46%	
BIOCARTA_MEF2D_PATHWAY	BIOCARTA_MEF2D_PATHWAY		18	0.54586095	1.5266069	0.0	0.06259108	0.64	4698	tags=67%, list=23%, signal=87%	
BIOCARTA_ARF_PATHWAY	BIOCARTA_ARF_PATHWAY		15	0.5533914	1.5187111	0.022727273	0.06351446	0.65	2081	tags=40%, list=10%, signal=45%	
BIOCARTA_CARDIACEGF_PATHWAY	BIOCARTA_CARDIACEGF_PATHWAY		15	0.5785596	1.5159762	0.020408163	0.06308371	0.67	1691	tags=27%, list=8%, signal=29%	
BIOCARTA_INTEGRIN_PATHWAY	BIOCARTA_INTEGRIN_PATHWAY		31	0.45819968	1.4854343	0.022727273	0.07707512	0.7	2798	tags=35%, list=14%, signal=41%	
BIOCARTA_GPCR_PATHWAY	BIOCARTA_GPCR_PATHWAY		29	0.46265057	1.4655406	0.09615385	0.085903704	0.76	2519	tags=41%, list=13%, signal=47%	
BIOCARTA_TOB1_PATHWAY	BIOCARTA_TOB1_PATHWAY		17	0.50392723	1.4652998	0.08163265	0.08395135	0.76	113	tags=12%, list=1%, signal=12%	
BIOCARTA_CCR5_PATHWAY	BIOCARTA_CCR5_PATHWAY		17	0.53460383	1.4541976	0.1	0.09048884	0.79	1649	tags=35%, list=8%, signal=38%	
BIOCARTA_FMLP_PATHWAY	BIOCARTA_FMLP_PATHWAY		33	0.43689004	1.4525263	0.09615385	0.089615926	0.8	3642	tags=39%, list=18%, signal=48%	
BIOCARTA_MCALPAIN_PATHWAY	BIOCARTA_MCALPAIN_PATHWAY		15	0.5371104	1.4406432	0.125	0.09334741	0.81	2177	tags=47%, list=11%, signal=52%	
BIOCARTA_P38MAPK_PATHWAY	BIOCARTA_P38MAPK_PATHWAY		35	0.41947794	1.4382392	0.071428575	0.092222825	0.81	3687	tags=46%, list=18%, signal=56%	
BIOCARTA_CELLCYCLE_PATHWAY	BIOCARTA_CELLCYCLE_PATHWAY		23	0.45821372	1.4292616	0.078431375	0.09535964	0.83	2653	tags=26%, list=13%, signal=30%	
BIOCARTA_PPARA_PATHWAY	BIOCARTA_PPARA_PATHWAY		48	0.41240862	1.4045212	0.044444446	0.1093152	0.87	2467	tags=33%, list=12%, signal=38%	
BIOCARTA_CARM_ER_PATHWAY	BIOCARTA_CARM_ER_PATHWAY		24	0.46310204	1.3983537	0.06382979	0.11052186	0.87	4393	tags=33%, list=22%, signal=43%	
BIOCARTA_SHH_PATHWAY	BIOCARTA_SHH_PATHWAY		15	0.53155863	1.3914014	0.12765957	0.11257132	0.88	3430	tags=40%, list=17%, signal=48%	
BIOCARTA_IL1R_PATHWAY	BIOCARTA_IL1R_PATHWAY		30	0.4326702	1.3824226	0.056603774	0.118978776	0.88	2590	tags=37%, list=13%, signal=42%	
BIOCARTA_IL2RB_PATHWAY	BIOCARTA_IL2RB_PATHWAY		37	0.3766313	1.3819914	0.054054055	0.11677546	0.88	3016	tags=30%, list=15%, signal=35%	
BIOCARTA_NFAT_PATHWAY	BIOCARTA_NFAT_PATHWAY		41	0.39362186	1.344169	0.08	0.14882168	0.95	3695	tags=44%, list=18%, signal=54%	
BIOCARTA_LIS1_PATHWAY	BIOCARTA_LIS1_PATHWAY		17	0.4376607	1.3159653	0.20454545	0.17016901	0.97	7770	tags=59%, list=39%, signal=96%	
BIOCARTA_EDG1_PATHWAY	BIOCARTA_EDG1_PATHWAY		21	0.48630762	1.3093613	0.18181819	0.17180938	0.97	3283	tags=48%, list=16%, signal=57%	
BIOCARTA_ERK_PATHWAY	BIOCARTA_ERK_PATHWAY		24	0.42279714	1.2981088	0.08163265	0.18107605	0.97	2643	tags=29%, list=13%, signal=34%	
BIOCARTA_BCELLSURVIVAL_PATHWAY	BIOCARTA_BCELLSURVIVAL_PATHWAY		15	0.46270818	1.2935165	0.12244898	0.18120553	0.97	2266	tags=33%, list=11%, signal=38%	
BIOCARTA_IGF1R_PATHWAY	BIOCARTA_IGF1R_PATHWAY		22	0.4309134	1.2920487	0.13725491	0.18019168	0.97	2098	tags=36%, list=10%, signal=41%	
BIOCARTA_CREB_PATHWAY	BIOCARTA_CREB_PATHWAY		21	0.43023208	1.2700474	0.11764706	0.19794793	0.98	1577	tags=33%, list=8%, signal=36%	
BIOCARTA_KERATINOCYTE_PATHWAY	BIOCARTA_KERATINOCYTE_PATHWAY		44	0.3507746	1.2596884	0.05882353	0.20453854	0.98	3687	tags=32%, list=18%, signal=39%	
