NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
RBM15_TARGET_GENES	RBM15_TARGET_GENES	Details ...	114	0.5732183	2.4321258	0.0	0.0	0.0	3666	tags=43%, list=18%, signal=52%	
ZNF707_TARGET_GENES	ZNF707_TARGET_GENES	Details ...	37	0.6701048	2.3798265	0.0	0.0	0.0	2258	tags=27%, list=11%, signal=30%	
SIRT3_TARGET_GENES	SIRT3_TARGET_GENES	Details ...	39	0.7185413	2.3324063	0.0	0.0	0.0	1993	tags=33%, list=10%, signal=37%	
ZBTB1_TARGET_GENES	ZBTB1_TARGET_GENES	Details ...	98	0.55260545	2.31659	0.0	0.0	0.0	3651	tags=37%, list=18%, signal=45%	
PER1_TARGET_GENES	PER1_TARGET_GENES	Details ...	22	0.8063087	2.2847745	0.0	0.0	0.0	2126	tags=68%, list=11%, signal=76%	
TAF9B_TARGET_GENES	TAF9B_TARGET_GENES	Details ...	475	0.4763929	2.2783506	0.0	0.0	0.0	3821	tags=36%, list=19%, signal=44%	
ZA_UNIPROT_Q9UM89_UNREVIEWED_TARGET_GENES	ZA_UNIPROT_Q9UM89_UNREVIEWED_TARGET_GENES	Details ...	48	0.6350963	2.2763875	0.0	0.0	0.0	1440	tags=38%, list=7%, signal=40%	
PSMB5_TARGET_GENES	PSMB5_TARGET_GENES	Details ...	230	0.4963577	2.2708342	0.0	0.0	0.0	3386	tags=43%, list=17%, signal=51%	
ATXN7L3_TARGET_GENES	ATXN7L3_TARGET_GENES	Details ...	257	0.50461036	2.2365458	0.0	0.0	0.0	3530	tags=41%, list=18%, signal=49%	
ZNF236_TARGET_GENES	ZNF236_TARGET_GENES	Details ...	194	0.52592605	2.2197454	0.0	0.0	0.0	3628	tags=38%, list=18%, signal=46%	
TBPL1_TARGET_GENES	TBPL1_TARGET_GENES	Details ...	97	0.5214254	2.2073228	0.0	0.0	0.0	2386	tags=24%, list=12%, signal=27%	
GTF2A2_TARGET_GENES	GTF2A2_TARGET_GENES	Details ...	404	0.4681136	2.1664784	0.0	0.0	0.0	3824	tags=39%, list=19%, signal=48%	
MAPK3_TARGET_GENES	MAPK3_TARGET_GENES	Details ...	47	0.6145656	2.166442	0.0	0.0	0.0	1866	tags=43%, list=9%, signal=47%	
CHAF1A_TARGET_GENES	CHAF1A_TARGET_GENES	Details ...	84	0.5590557	2.165647	0.0	0.0	0.0	3592	tags=42%, list=18%, signal=51%	
ZZZ3_TARGET_GENES	ZZZ3_TARGET_GENES	Details ...	110	0.5289982	2.1521726	0.0	0.0	0.0	3343	tags=35%, list=17%, signal=41%	
ZNF746_TARGET_GENES	ZNF746_TARGET_GENES	Details ...	64	0.57951194	2.1475737	0.0	0.0	0.0	3853	tags=41%, list=19%, signal=50%	
