NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
WP_PHOTODYNAMIC_THERAPYINDUCED_UNFOLDED_PROTEIN_RESPONSE	WP_PHOTODYNAMIC_THERAPYINDUCED_UNFOLDED_PROTEIN_RESPONSE	Details ...	24	0.8353469	2.612544	0.0	0.0	0.0	2152	tags=71%, list=11%, signal=79%	
WP_ARYL_HYDROCARBON_RECEPTOR_NETPATH	WP_ARYL_HYDROCARBON_RECEPTOR_NETPATH	Details ...	43	0.68070143	2.5946155	0.0	0.0	0.0	2098	tags=33%, list=10%, signal=36%	
WP_IMATINIB_AND_CHRONIC_MYELOID_LEUKEMIA	WP_IMATINIB_AND_CHRONIC_MYELOID_LEUKEMIA	Details ...	20	0.7681309	2.5120955	0.0	0.0	0.0	2284	tags=45%, list=11%, signal=51%	
WP_GENOTOXICITY_PATHWAY	WP_GENOTOXICITY_PATHWAY	Details ...	51	0.6542307	2.4457495	0.0	0.0	0.0	2236	tags=39%, list=11%, signal=44%	
WP_ENDODERM_DIFFERENTIATION	WP_ENDODERM_DIFFERENTIATION	Details ...	118	0.5730489	2.4374533	0.0	0.0	0.0	3683	tags=32%, list=18%, signal=39%	
WP_GLUTATHIONE_METABOLISM	WP_GLUTATHIONE_METABOLISM	Details ...	16	0.83382607	2.4088387	0.0	0.0	0.0	534	tags=38%, list=3%, signal=38%	
WP_FERROPTOSIS	WP_FERROPTOSIS	Details ...	39	0.6731481	2.395395	0.0	0.0	0.0	2110	tags=49%, list=11%, signal=54%	
WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY	WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY	Details ...	37	0.6520367	2.3671842	0.0	0.0	0.0	3336	tags=43%, list=17%, signal=52%	
WP_TRANSLATION_FACTORS	WP_TRANSLATION_FACTORS	Details ...	51	0.6745278	2.3527308	0.0	0.0	0.0	3326	tags=49%, list=17%, signal=59%	
WP_TRANSSULFURATION_AND_ONE_CARBON_METABOLISM	WP_TRANSSULFURATION_AND_ONE_CARBON_METABOLISM	Details ...	29	0.683792	2.3418617	0.0	0.0	0.0	2616	tags=45%, list=13%, signal=51%	
